Gen#	Conn.	MW
1	1	192
2	2	192
3	7	259.118
4	13	206
5	15	66
6	16	54
7	18	251.076
8	21	229.555
9	22	300
10	23	285.457
11	25	192
12	26	192
13	31	184.784
14	37	206
15	39	66
16	40	54
17	42	242.817
18	45	194.126
19	46	221.36
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	-0.499266	0.499266
2	1	3	-32.2224	32.2224
3	1	5	-86.2254	86.2254
4	2	4	-62.9175	62.9175
5	2	6	-64.1631	64.1631
6	3	9	-24.2098	24.2098
7	3	24	112.736	-112.736
8	4	9	-12.9734	12.9734
9	5	10	-38.1947	38.1947
10	6	10	27.7832	-27.7832
11	7	8	-110.221	110.221
12	8	9	6.24817	-6.24817
13	8	10	-1.51558	1.51558
14	9	11	41.2777	-41.2777
15	9	12	44.8632	-44.8632
16	10	11	57.4583	-57.4583
17	10	12	61.0439	-61.0439
18	11	13	72.4283	-72.4283
19	11	14	26.7098	-26.7098
20	12	13	21.1077	-21.1077
21	12	23	85.1756	-85.1756
22	13	23	71.1871	-71.1871
23	14	16	156.871	-156.871
24	15	16	-62.0632	62.0632
25	15	21	321.594	-321.594
26	15	24	-112.978	112.978
27	16	17	234.002	-234.002
28	16	19	-125.729	125.729
29	17	18	93.5639	-93.5639
30	17	22	140.758	-140.758
31	18	21	66.3607	-66.3607
32	19	20	-3.21448	3.21448
33	20	23	83.0101	-83.0101
34	21	22	158.888	-158.888
35	25	26	-3.69576	3.69576
36	25	27	-25.9299	25.9299
37	25	29	-89.3504	89.3504
38	26	28	-64.1682	64.1682
39	26	30	-66.1459	66.1459
40	27	33	-35.3717	35.3717
41	27	48	65.7178	-65.7178
42	28	33	-14.2456	14.2456
43	29	34	-41.3352	41.3352
44	30	34	25.7889	-25.7889
45	31	32	-100.477	100.477
46	32	33	11.9046	-11.9046
47	32	34	2.56337	-2.56337
48	33	35	34.2745	-34.2745
49	33	36	45.0472	-45.0472
50	34	35	53.324	-53.324
51	34	36	64.0966	-64.0966
52	35	37	68.0174	-68.0174
53	35	38	19.9589	-19.9589
54	36	37	29.2929	-29.2929
55	36	47	80.2156	-80.2156
56	37	47	69.3566	-69.3566
57	38	40	150.09	-150.09
58	39	40	-62.7291	62.7291
59	39	45	269.68	-269.68
60	39	48	-65.9038	65.9038
61	40	41	209.412	-209.412
62	40	43	-108.644	108.644
63	41	42	74.6718	-74.6718
64	41	46	89.5254	-89.5254
65	42	45	55.6475	-55.6475
66	43	44	13.8468	-13.8468
67	44	47	100.055	-100.055
68	45	46	131.564	-131.564
69	7	27	-64.4843	64.4843
70	13	39	-5.48761	5.48761
71	23	41	-45.6055	45.6055
