Gen#	Conn.	MW
1	1	192
2	2	192
3	7	264.815
4	13	206
5	15	66
6	16	54
7	18	256.896
8	21	234.756
9	22	300
10	23	291.719
11	25	192
12	26	192
13	31	190.763
14	37	206
15	39	66
16	40	54
17	42	248.671
18	45	199.416
19	46	228.034
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	41.74	-41.74
2	1	3	-45.4644	45.4644
3	1	5	-115.321	115.321
4	2	4	-84.9732	84.9732
6	3	9	-36.4434	36.4434
7	3	24	111.755	-111.755
8	4	9	-35.0357	35.0357
9	5	10	-67.3096	67.3096
10	6	10	91.8673	-91.8673
11	7	8	-124.038	124.038
12	8	9	4.38368	-4.38368
13	8	10	-13.3357	13.3357
14	9	11	25.8353	-25.8353
15	9	12	24.1857	-24.1857
16	10	11	71.6784	-71.6784
17	10	12	70.0287	-70.0287
18	11	13	70.7376	-70.7376
19	11	14	27.2365	-27.2365
20	12	13	0.875808	-0.875808
21	12	23	93.7754	-93.7754
22	13	23	88.0717	-88.0717
23	14	16	157.452	-157.452
24	15	16	-46.946	46.946
25	15	21	305.654	-305.654
26	15	24	-112.034	112.034
27	16	17	260.6	-260.6
28	16	19	-136.51	136.51
29	17	18	118.327	-118.327
30	17	22	142.662	-142.662
31	18	21	85.4116	-85.4116
32	19	20	-13.9223	13.9223
33	20	23	72.3927	-72.3927
34	21	22	156.906	-156.906
35	25	26	-12.7453	12.7453
36	25	27	-32.4274	32.4274
37	25	29	-73.458	73.458
38	26	28	-70.089	70.089
39	26	30	-68.95	68.95
40	27	33	-38.4125	38.4125
41	27	48	70.8188	-70.8188
42	28	33	-19.9662	19.9662
43	29	34	-72.2378	72.2378
44	30	34	23.1871	-23.1871
45	31	32	-106.223	106.223
46	32	33	0.0283798	-0.0283798
47	32	34	-5.01888	5.01888
48	33	35	25.5336	-25.5336
49	33	36	33.5534	-33.5534
50	34	35	34.3577	-34.3577
51	34	36	42.3775	-42.3775
52	35	37	50.2834	-50.2834
53	35	38	10.2374	-10.2374
54	36	37	22.9249	-22.9249
55	36	47	53.6303	-53.6303
56	37	47	45.5676	-45.5676
57	38	40	140.544	-140.544
58	39	40	-74.5832	74.5832
59	39	45	248.445	-248.445
60	39	48	-71.1386	71.1386
61	40	41	238.538	-238.538
62	40	43	-158.849	158.849
63	41	42	81.9107	-81.9107
64	41	46	120.413	-120.413
65	42	45	57.3265	-57.3265
66	43	44	-36.1921	36.1921
67	44	47	150.189	-150.189
68	45	46	107.073	-107.073
69	7	27	-56.2636	56.2636
70	13	39	-44.1114	44.1114
71	23	41	-36.8176	36.8176
