Gen#	Conn.	MW
1	1	192
2	2	192
3	7	269.557
4	13	206
5	15	66
6	16	54
7	18	261.518
8	21	238.535
9	22	300
10	23	295.898
11	25	192
12	26	192
13	31	195.224
14	37	206
15	39	66
16	40	54
17	42	253.259
18	45	203.111
19	46	233.85
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	-2.43782	2.43782
2	1	3	-35.5193	35.5193
3	1	5	-81.0774	81.0774
4	2	4	-64.8764	64.8764
5	2	6	-64.1944	64.1944
6	3	9	-15.0791	15.0791
7	3	24	100.173	-100.173
8	4	9	-14.9551	14.9551
9	5	10	-33.0736	33.0736
10	6	10	27.7455	-27.7455
11	7	8	-68.2969	68.2969
12	8	9	26.3134	-26.3134
13	8	10	20.3842	-20.3842
14	9	11	39.0193	-39.0193
15	9	12	74.3157	-74.3157
16	10	11	55.099	-55.099
17	10	12	90.3955	-90.3955
18	11	13	42.2876	-42.2876
19	11	14	52.2135	-52.2135
20	12	13	63.9657	-63.9657
21	12	23	101.196	-101.196
22	13	23	98.7003	-98.7003
23	14	16	182.346	-182.346
24	15	16	-73.6211	73.6211
25	15	21	320.306	-320.306
26	15	24	-100.323	100.323
27	16	17	255.066	-255.066
28	16	19	-132.92	132.92
29	17	18	136.114	-136.114
30	17	22	119.264	-119.264
31	18	21	98.3831	-98.3831
32	19	20	-10.3941	10.3941
33	20	23	75.8767	-75.8767
34	21	22	180.478	-180.478
35	25	26	0.362536	-0.362536
36	25	27	-29.9996	29.9996
37	25	29	-89.1716	89.1716
38	26	28	-62.0553	62.0553
39	26	30	-64.0537	64.0537
40	27	33	-26.0157	26.0157
41	27	48	80.1127	-80.1127
42	28	33	-12.0367	12.0367
43	29	34	-41.0557	41.0557
44	30	34	27.9793	-27.9793
45	31	32	-110.809	110.809
46	32	33	6.36813	-6.36813
47	32	34	-2.09149	2.09149
48	33	35	34.9591	-34.9591
49	33	36	50.5896	-50.5896
50	34	35	49.9018	-49.9018
51	34	36	65.5323	-65.5323
52	35	37	54.6592	-54.6592
53	35	38	30.7014	-30.7014
54	36	37	42.0435	-42.0435
55	36	47	74.5822	-74.5822
56	37	47	68.9011	-68.9011
57	38	40	160.923	-160.923
58	39	40	-54.6002	54.6002
59	39	45	261.429	-261.429
60	39	48	-80.3551	80.3551
61	40	41	222.766	-222.766
62	40	43	-102.846	102.846
63	41	42	92.5928	-92.5928
64	41	46	111.212	-111.212
65	42	45	63.3085	-63.3085
66	43	44	19.7375	-19.7375
67	44	47	106.035	-106.035
68	45	46	122.195	-122.195
69	7	27	-16.8111	16.8111
70	13	39	-20.193	20.193
71	23	41	-19.5013	19.5013
