Gen#	Conn.	MW
1	1	192
2	2	192
3	7	260.41
4	13	206
5	15	66
6	16	54
7	18	252.288
8	21	230.696
9	22	300
10	23	286.375
11	25	192
12	26	192
13	31	185.89
14	37	206
15	39	66
16	40	54
17	42	244.01
18	45	195.17
19	46	222.594
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	41.4757	-41.4757
2	1	3	-45.7867	45.7867
3	1	5	-114.671	114.671
4	2	4	-85.1816	85.1816
6	3	9	-35.2199	35.2199
7	3	24	110.249	-110.249
8	4	9	-35.2077	35.2077
9	5	10	-66.6255	66.6255
10	6	10	91.8874	-91.8874
11	7	8	-120.396	120.396
12	8	9	6.29943	-6.29943
13	8	10	-11.5713	11.5713
14	9	11	26.753	-26.753
15	9	12	26.2974	-26.2974
16	10	11	72.3452	-72.3452
17	10	12	71.8896	-71.8896
18	11	13	72.8499	-72.8499
19	11	14	26.7456	-26.7456
20	12	13	5.84627	-5.84627
21	12	23	92.8153	-92.8153
22	13	23	85.5842	-85.5842
23	14	16	156.987	-156.987
24	15	16	-44.668	44.668
25	15	21	301.926	-301.926
26	15	24	-110.546	110.546
27	16	17	255.545	-255.545
28	16	19	-129.591	129.591
29	17	18	114.805	-114.805
30	17	22	141.156	-141.156
31	18	21	86.5331	-86.5331
32	19	20	-6.97871	6.97871
33	20	23	79.3591	-79.3591
34	21	22	158.391	-158.391
35	25	26	-2.23324	2.23324
36	25	27	-23.7271	23.7271
37	25	29	-92.6427	92.6427
38	26	28	-63.157	63.157
39	26	30	-65.3496	65.3496
40	27	33	-39.6851	39.6851
41	27	48	81.6277	-81.6277
42	28	33	-13.0218	13.0218
43	29	34	-44.4071	44.4071
44	30	34	26.8058	-26.8058
45	31	32	-101.334	101.334
46	32	33	11.9172	-11.9172
47	32	34	1.99785	-1.99785
48	33	35	33.0874	-33.0874
49	33	36	43.5853	-43.5853
50	34	35	52.3655	-52.3655
51	34	36	62.8633	-62.8633
52	35	37	61.328	-61.328
53	35	38	24.7718	-24.7718
54	36	37	31.6321	-31.6321
55	36	47	75.4544	-75.4544
56	37	47	65.3367	-65.3367
57	38	40	155.091	-155.091
58	39	40	-48.0862	48.0862
59	39	45	242.43	-242.43
60	39	48	-81.9619	81.9619
61	40	41	221.228	-221.228
62	40	43	-100.464	100.464
63	41	42	76.8992	-76.8992
64	41	46	117.037	-117.037
65	42	45	56.9962	-56.9962
66	43	44	22.2062	-22.2062
67	44	47	108.595	-108.595
68	45	46	104.993	-104.993
69	7	27	-55.462	55.462
70	13	39	-34.4925	34.4925
71	23	41	-27.9172	27.9172
