Gen#	Conn.	MW
1	1	192
2	2	192
3	7	270.894
4	13	206
5	15	66
6	16	54
7	18	262.763
8	21	239.707
9	22	300
10	23	296.861
11	25	192
12	26	192
13	31	196.377
14	37	206
15	39	66
16	40	54
17	42	254.494
18	45	204.194
19	46	235.105
20	47	250
T.line#	From	To	From MW	To MW
1	1	2	19.4139	-19.4139
2	1	3	-67.659	67.659
3	1	5	-70.4732	70.4732
4	2	4	-55.4493	55.4493
5	2	6	-51.538	51.538
6	3	9	53.0749	-53.0749
8	4	9	-5.37689	5.37689
9	5	10	-22.2965	22.2965
10	6	10	40.5537	-40.5537
11	7	8	-81.2594	81.2594
12	8	9	14.8049	-14.8049
13	8	10	19.1504	-19.1504
14	9	11	81.4959	-81.4959
15	9	12	98.3714	-98.3714
16	10	11	75.6387	-75.6387
17	10	12	92.5142	-92.5142
18	11	13	71.3709	-71.3709
19	11	14	86.3559	-86.3559
20	12	13	65.4747	-65.4747
21	12	23	126.048	-126.048
22	13	23	123.607	-123.607
23	14	16	216.659	-216.659
24	15	16	-165.519	165.519
25	15	21	312.297	-312.297
26	15	24	-0.136618	0.136618
27	16	17	264.658	-264.658
28	16	19	-199.756	199.756
29	17	18	166.583	-166.583
30	17	22	98.6182	-98.6182
31	18	21	127.878	-127.878
32	19	20	-77.0729	77.0729
33	20	23	9.35094	-9.35094
34	21	22	200.983	-200.983
35	25	26	0.93207	-0.93207
36	25	27	-30.6844	30.6844
37	25	29	-88.8541	88.8541
38	26	28	-62.4181	62.4181
39	26	30	-62.9337	62.9337
40	27	33	-25.8307	25.8307
41	27	48	91.3252	-91.3252
42	28	33	-12.2872	12.2872
43	29	34	-40.6213	40.6213
44	30	34	29.2206	-29.2206
45	31	32	-111.8	111.8
46	32	33	5.5726	-5.5726
47	32	34	-2.11773	2.11773
48	33	35	36.0991	-36.0991
49	33	36	48.8249	-48.8249
50	34	35	52.2956	-52.2956
51	34	36	65.0214	-65.0214
52	35	37	59.9317	-59.9317
53	35	38	29.1196	-29.1196
54	36	37	36.2794	-36.2794
55	36	47	78.2155	-78.2155
56	37	47	68.5997	-68.5997
57	38	40	159.463	-159.463
58	39	40	-41.508	41.508
59	39	45	265.946	-265.946
60	39	48	-91.6753	91.6753
61	40	41	238.374	-238.374
62	40	43	-106.565	106.565
63	41	42	82.0437	-82.0437
64	41	46	120.095	-120.095
65	42	45	51.7712	-51.7712
66	43	44	16.1384	-16.1384
67	44	47	102.55	-102.55
68	45	46	114.361	-114.361
69	7	27	-4.97642	4.97642
70	13	39	-14.2137	14.2137
71	23	41	-36.9672	36.9672
